I0611 18:54:43.852058 140080572294976 tpu_client.py:54] Starting the local TPU driver.
I0611 18:54:43.871945 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 18:54:43.872510 140080572294976 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Host Interpreter
I0611 18:54:43.872897 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 18:54:43.873142 140080572294976 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
setting ^expname=bsuite_id_-_catch-0
setting ^_ignored=['bsuite_id', 'catch/1']
I0611 18:54:48.443898 140080572294976 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 18:54:55.199467 140080572294976 terminal_logging.py:55] episode = 76 | episode_len = 9 | episode_return = 1.0000 | steps = 684 | total_regret = 86.0000 | total_return = -10.0000
I0611 18:54:55.262215 140080572294976 terminal_logging.py:55] episode = 77 | episode_len = 9 | episode_return = 1.0000 | steps = 693 | total_regret = 86.0000 | total_return = -9.0000
I0611 18:54:55.262215 140080572294976 terminal_logging.py:55] episode = 77 | episode_len = 9 | episode_return = 1.0000 | steps = 693 | total_regret = 86.0000 | total_return = -9.0000
I0611 18:54:55.353870 140080572294976 terminal_logging.py:55] episode = 78 | episode_len = 9 | episode_return = -1.0000 | steps = 702 | total_regret = 88.0000 | total_return = -10.0000
I0611 18:54:55.353870 140080572294976 terminal_logging.py:55] episode = 78 | episode_len = 9 | episode_return = -1.0000 | steps = 702 | total_regret = 88.0000 | total_return = -10.0000
I0611 18:54:55.410373 140080572294976 terminal_logging.py:55] episode = 79 | episode_len = 9 | episode_return = 1.0000 | steps = 711 | total_regret = 88.0000 | total_return = -9.0000
I0611 18:54:55.410373 140080572294976 terminal_logging.py:55] episode = 79 | episode_len = 9 | episode_return = 1.0000 | steps = 711 | total_regret = 88.0000 | total_return = -9.0000
I0611 18:54:55.478172 140080572294976 terminal_logging.py:55] episode = 80 | episode_len = 9 | episode_return = 1.0000 | steps = 720 | total_regret = 88.0000 | total_return = -8.0000
I0611 18:54:55.478172 140080572294976 terminal_logging.py:55] episode = 80 | episode_len = 9 | episode_return = 1.0000 | steps = 720 | total_regret = 88.0000 | total_return = -8.0000
I0611 18:54:55.549562 140080572294976 terminal_logging.py:55] episode = 81 | episode_len = 9 | episode_return = 1.0000 | steps = 729 | total_regret = 88.0000 | total_return = -7.0000
I0611 18:54:55.549562 140080572294976 terminal_logging.py:55] episode = 81 | episode_len = 9 | episode_return = 1.0000 | steps = 729 | total_regret = 88.0000 | total_return = -7.0000
I0611 18:54:55.620352 140080572294976 terminal_logging.py:55] episode = 82 | episode_len = 9 | episode_return = 1.0000 | steps = 738 | total_regret = 88.0000 | total_return = -6.0000
I0611 18:54:55.620352 140080572294976 terminal_logging.py:55] episode = 82 | episode_len = 9 | episode_return = 1.0000 | steps = 738 | total_regret = 88.0000 | total_return = -6.0000
I0611 18:54:55.684695 140080572294976 terminal_logging.py:55] episode = 83 | episode_len = 9 | episode_return = 1.0000 | steps = 747 | total_regret = 88.0000 | total_return = -5.0000
I0611 18:54:55.684695 140080572294976 terminal_logging.py:55] episode = 83 | episode_len = 9 | episode_return = 1.0000 | steps = 747 | total_regret = 88.0000 | total_return = -5.0000
I0611 18:54:55.750611 140080572294976 terminal_logging.py:55] episode = 84 | episode_len = 9 | episode_return = 1.0000 | steps = 756 | total_regret = 88.0000 | total_return = -4.0000
I0611 18:54:55.750611 140080572294976 terminal_logging.py:55] episode = 84 | episode_len = 9 | episode_return = 1.0000 | steps = 756 | total_regret = 88.0000 | total_return = -4.0000
I0611 18:54:55.827293 140080572294976 terminal_logging.py:55] episode = 85 | episode_len = 9 | episode_return = 1.0000 | steps = 765 | total_regret = 88.0000 | total_return = -3.0000
I0611 18:54:55.827293 140080572294976 terminal_logging.py:55] episode = 85 | episode_len = 9 | episode_return = 1.0000 | steps = 765 | total_regret = 88.0000 | total_return = -3.0000
I0611 18:54:55.952317 140080572294976 terminal_logging.py:55] episode = 86 | episode_len = 9 | episode_return = 1.0000 | steps = 774 | total_regret = 88.0000 | total_return = -2.0000
I0611 18:54:55.952317 140080572294976 terminal_logging.py:55] episode = 86 | episode_len = 9 | episode_return = 1.0000 | steps = 774 | total_regret = 88.0000 | total_return = -2.0000
I0611 18:54:56.116340 140080572294976 terminal_logging.py:55] episode = 87 | episode_len = 9 | episode_return = 1.0000 | steps = 783 | total_regret = 88.0000 | total_return = -1.0000
I0611 18:54:56.116340 140080572294976 terminal_logging.py:55] episode = 87 | episode_len = 9 | episode_return = 1.0000 | steps = 783 | total_regret = 88.0000 | total_return = -1.0000
I0611 18:54:56.184504 140080572294976 terminal_logging.py:55] episode = 88 | episode_len = 9 | episode_return = 1.0000 | steps = 792 | total_regret = 88.0000 | total_return = 0.0000
I0611 18:54:56.184504 140080572294976 terminal_logging.py:55] episode = 88 | episode_len = 9 | episode_return = 1.0000 | steps = 792 | total_regret = 88.0000 | total_return = 0.0000
I0611 18:54:56.240161 140080572294976 terminal_logging.py:55] episode = 89 | episode_len = 9 | episode_return = -1.0000 | steps = 801 | total_regret = 90.0000 | total_return = -1.0000
I0611 18:54:56.240161 140080572294976 terminal_logging.py:55] episode = 89 | episode_len = 9 | episode_return = -1.0000 | steps = 801 | total_regret = 90.0000 | total_return = -1.0000
I0611 18:54:56.305341 140080572294976 terminal_logging.py:55] episode = 90 | episode_len = 9 | episode_return = 1.0000 | steps = 810 | total_regret = 90.0000 | total_return = 0.0000
I0611 18:54:56.305341 140080572294976 terminal_logging.py:55] episode = 90 | episode_len = 9 | episode_return = 1.0000 | steps = 810 | total_regret = 90.0000 | total_return = 0.0000
I0611 18:54:56.375401 140080572294976 terminal_logging.py:55] episode = 91 | episode_len = 9 | episode_return = 1.0000 | steps = 819 | total_regret = 90.0000 | total_return = 1.0000
I0611 18:54:56.375401 140080572294976 terminal_logging.py:55] episode = 91 | episode_len = 9 | episode_return = 1.0000 | steps = 819 | total_regret = 90.0000 | total_return = 1.0000
I0611 18:54:56.580885 140080572294976 terminal_logging.py:55] episode = 92 | episode_len = 9 | episode_return = -1.0000 | steps = 828 | total_regret = 92.0000 | total_return = 0.0000
I0611 18:54:56.580885 140080572294976 terminal_logging.py:55] episode = 92 | episode_len = 9 | episode_return = -1.0000 | steps = 828 | total_regret = 92.0000 | total_return = 0.0000
I0611 18:54:56.666164 140080572294976 terminal_logging.py:55] episode = 93 | episode_len = 9 | episode_return = 1.0000 | steps = 837 | total_regret = 92.0000 | total_return = 1.0000
I0611 18:54:56.666164 140080572294976 terminal_logging.py:55] episode = 93 | episode_len = 9 | episode_return = 1.0000 | steps = 837 | total_regret = 92.0000 | total_return = 1.0000
I0611 18:54:56.730887 140080572294976 terminal_logging.py:55] episode = 94 | episode_len = 9 | episode_return = 1.0000 | steps = 846 | total_regret = 92.0000 | total_return = 2.0000
I0611 18:54:56.730887 140080572294976 terminal_logging.py:55] episode = 94 | episode_len = 9 | episode_return = 1.0000 | steps = 846 | total_regret = 92.0000 | total_return = 2.0000
I0611 18:54:56.798365 140080572294976 terminal_logging.py:55] episode = 95 | episode_len = 9 | episode_return = 1.0000 | steps = 855 | total_regret = 92.0000 | total_return = 3.0000
I0611 18:54:56.798365 140080572294976 terminal_logging.py:55] episode = 95 | episode_len = 9 | episode_return = 1.0000 | steps = 855 | total_regret = 92.0000 | total_return = 3.0000
I0611 18:54:56.861464 140080572294976 terminal_logging.py:55] episode = 96 | episode_len = 9 | episode_return = 1.0000 | steps = 864 | total_regret = 92.0000 | total_return = 4.0000
I0611 18:54:56.861464 140080572294976 terminal_logging.py:55] episode = 96 | episode_len = 9 | episode_return = 1.0000 | steps = 864 | total_regret = 92.0000 | total_return = 4.0000
I0611 18:54:56.928078 140080572294976 terminal_logging.py:55] episode = 97 | episode_len = 9 | episode_return = 1.0000 | steps = 873 | total_regret = 92.0000 | total_return = 5.0000
I0611 18:54:56.928078 140080572294976 terminal_logging.py:55] episode = 97 | episode_len = 9 | episode_return = 1.0000 | steps = 873 | total_regret = 92.0000 | total_return = 5.0000
I0611 18:54:56.994891 140080572294976 terminal_logging.py:55] episode = 98 | episode_len = 9 | episode_return = 1.0000 | steps = 882 | total_regret = 92.0000 | total_return = 6.0000
I0611 18:54:56.994891 140080572294976 terminal_logging.py:55] episode = 98 | episode_len = 9 | episode_return = 1.0000 | steps = 882 | total_regret = 92.0000 | total_return = 6.0000
I0611 18:54:57.076901 140080572294976 terminal_logging.py:55] episode = 99 | episode_len = 9 | episode_return = 1.0000 | steps = 891 | total_regret = 92.0000 | total_return = 7.0000
I0611 18:54:57.076901 140080572294976 terminal_logging.py:55] episode = 99 | episode_len = 9 | episode_return = 1.0000 | steps = 891 | total_regret = 92.0000 | total_return = 7.0000
I0611 18:54:57.140580 140080572294976 terminal_logging.py:55] episode = 100 | episode_len = 9 | episode_return = 1.0000 | steps = 900 | total_regret = 92.0000 | total_return = 8.0000
I0611 18:54:57.140580 140080572294976 terminal_logging.py:55] episode = 100 | episode_len = 9 | episode_return = 1.0000 | steps = 900 | total_regret = 92.0000 | total_return = 8.0000
I0611 18:54:57.227898 140080572294976 terminal_logging.py:55] episode = 101 | episode_len = 9 | episode_return = -1.0000 | steps = 909 | total_regret = 94.0000 | total_return = 7.0000
I0611 18:54:57.227898 140080572294976 terminal_logging.py:55] episode = 101 | episode_len = 9 | episode_return = -1.0000 | steps = 909 | total_regret = 94.0000 | total_return = 7.0000
I0611 18:54:57.307009 140080572294976 terminal_logging.py:55] episode = 102 | episode_len = 9 | episode_return = 1.0000 | steps = 918 | total_regret = 94.0000 | total_return = 8.0000
I0611 18:54:57.307009 140080572294976 terminal_logging.py:55] episode = 102 | episode_len = 9 | episode_return = 1.0000 | steps = 918 | total_regret = 94.0000 | total_return = 8.0000
I0611 18:54:57.373732 140080572294976 terminal_logging.py:55] episode = 103 | episode_len = 9 | episode_return = 1.0000 | steps = 927 | total_regret = 94.0000 | total_return = 9.0000
I0611 18:54:57.373732 140080572294976 terminal_logging.py:55] episode = 103 | episode_len = 9 | episode_return = 1.0000 | steps = 927 | total_regret = 94.0000 | total_return = 9.0000
I0611 18:54:57.422551 140080572294976 terminal_logging.py:55] episode = 104 | episode_len = 9 | episode_return = 1.0000 | steps = 936 | total_regret = 94.0000 | total_return = 10.0000
I0611 18:54:57.422551 140080572294976 terminal_logging.py:55] episode = 104 | episode_len = 9 | episode_return = 1.0000 | steps = 936 | total_regret = 94.0000 | total_return = 10.0000
I0611 18:54:57.471196 140080572294976 terminal_logging.py:55] episode = 105 | episode_len = 9 | episode_return = 1.0000 | steps = 945 | total_regret = 94.0000 | total_return = 11.0000
I0611 18:54:57.471196 140080572294976 terminal_logging.py:55] episode = 105 | episode_len = 9 | episode_return = 1.0000 | steps = 945 | total_regret = 94.0000 | total_return = 11.0000
I0611 18:54:57.518275 140080572294976 terminal_logging.py:55] episode = 106 | episode_len = 9 | episode_return = 1.0000 | steps = 954 | total_regret = 94.0000 | total_return = 12.0000
I0611 18:54:57.518275 140080572294976 terminal_logging.py:55] episode = 106 | episode_len = 9 | episode_return = 1.0000 | steps = 954 | total_regret = 94.0000 | total_return = 12.0000
I0611 18:54:57.585777 140080572294976 terminal_logging.py:55] episode = 107 | episode_len = 9 | episode_return = 1.0000 | steps = 963 | total_regret = 94.0000 | total_return = 13.0000
I0611 18:54:57.585777 140080572294976 terminal_logging.py:55] episode = 107 | episode_len = 9 | episode_return = 1.0000 | steps = 963 | total_regret = 94.0000 | total_return = 13.0000
I0611 18:54:57.653384 140080572294976 terminal_logging.py:55] episode = 108 | episode_len = 9 | episode_return = 1.0000 | steps = 972 | total_regret = 94.0000 | total_return = 14.0000
I0611 18:54:57.653384 140080572294976 terminal_logging.py:55] episode = 108 | episode_len = 9 | episode_return = 1.0000 | steps = 972 | total_regret = 94.0000 | total_return = 14.0000
I0611 18:54:57.716207 140080572294976 terminal_logging.py:55] episode = 109 | episode_len = 9 | episode_return = 1.0000 | steps = 981 | total_regret = 94.0000 | total_return = 15.0000
I0611 18:54:57.716207 140080572294976 terminal_logging.py:55] episode = 109 | episode_len = 9 | episode_return = 1.0000 | steps = 981 | total_regret = 94.0000 | total_return = 15.0000
I0611 18:54:57.782065 140080572294976 terminal_logging.py:55] episode = 110 | episode_len = 9 | episode_return = 1.0000 | steps = 990 | total_regret = 94.0000 | total_return = 16.0000
I0611 18:54:57.782065 140080572294976 terminal_logging.py:55] episode = 110 | episode_len = 9 | episode_return = 1.0000 | steps = 990 | total_regret = 94.0000 | total_return = 16.0000
I0611 18:54:57.843814 140080572294976 terminal_logging.py:55] episode = 111 | episode_len = 9 | episode_return = 1.0000 | steps = 999 | total_regret = 94.0000 | total_return = 17.0000
I0611 18:54:57.843814 140080572294976 terminal_logging.py:55] episode = 111 | episode_len = 9 | episode_return = 1.0000 | steps = 999 | total_regret = 94.0000 | total_return = 17.0000
I0611 18:54:57.903976 140080572294976 terminal_logging.py:55] episode = 112 | episode_len = 9 | episode_return = 1.0000 | steps = 1008 | total_regret = 94.0000 | total_return = 18.0000
I0611 18:54:57.953304 140080572294976 terminal_logging.py:55] episode = 113 | episode_len = 9 | episode_return = 1.0000 | steps = 1017 | total_regret = 94.0000 | total_return = 19.0000
I0611 18:54:57.953304 140080572294976 terminal_logging.py:55] episode = 113 | episode_len = 9 | episode_return = 1.0000 | steps = 1017 | total_regret = 94.0000 | total_return = 19.0000
I0611 18:54:57.999945 140080572294976 terminal_logging.py:55] episode = 114 | episode_len = 9 | episode_return = 1.0000 | steps = 1026 | total_regret = 94.0000 | total_return = 20.0000
I0611 18:54:57.999945 140080572294976 terminal_logging.py:55] episode = 114 | episode_len = 9 | episode_return = 1.0000 | steps = 1026 | total_regret = 94.0000 | total_return = 20.0000
I0611 18:54:58.045431 140080572294976 terminal_logging.py:55] episode = 115 | episode_len = 9 | episode_return = 1.0000 | steps = 1035 | total_regret = 94.0000 | total_return = 21.0000
I0611 18:54:58.045431 140080572294976 terminal_logging.py:55] episode = 115 | episode_len = 9 | episode_return = 1.0000 | steps = 1035 | total_regret = 94.0000 | total_return = 21.0000
I0611 18:54:58.150346 140080572294976 terminal_logging.py:55] episode = 116 | episode_len = 9 | episode_return = 1.0000 | steps = 1044 | total_regret = 94.0000 | total_return = 22.0000
I0611 18:54:58.150346 140080572294976 terminal_logging.py:55] episode = 116 | episode_len = 9 | episode_return = 1.0000 | steps = 1044 | total_regret = 94.0000 | total_return = 22.0000
I0611 18:54:58.209107 140080572294976 terminal_logging.py:55] episode = 117 | episode_len = 9 | episode_return = 1.0000 | steps = 1053 | total_regret = 94.0000 | total_return = 23.0000
I0611 18:54:58.209107 140080572294976 terminal_logging.py:55] episode = 117 | episode_len = 9 | episode_return = 1.0000 | steps = 1053 | total_regret = 94.0000 | total_return = 23.0000
I0611 18:54:58.259781 140080572294976 terminal_logging.py:55] episode = 118 | episode_len = 9 | episode_return = 1.0000 | steps = 1062 | total_regret = 94.0000 | total_return = 24.0000
I0611 18:54:58.259781 140080572294976 terminal_logging.py:55] episode = 118 | episode_len = 9 | episode_return = 1.0000 | steps = 1062 | total_regret = 94.0000 | total_return = 24.0000
I0611 18:54:58.319717 140080572294976 terminal_logging.py:55] episode = 119 | episode_len = 9 | episode_return = -1.0000 | steps = 1071 | total_regret = 96.0000 | total_return = 23.0000
I0611 18:54:58.319717 140080572294976 terminal_logging.py:55] episode = 119 | episode_len = 9 | episode_return = -1.0000 | steps = 1071 | total_regret = 96.0000 | total_return = 23.0000
I0611 18:54:58.370850 140080572294976 terminal_logging.py:55] episode = 120 | episode_len = 9 | episode_return = -1.0000 | steps = 1080 | total_regret = 98.0000 | total_return = 22.0000
I0611 18:54:58.370850 140080572294976 terminal_logging.py:55] episode = 120 | episode_len = 9 | episode_return = -1.0000 | steps = 1080 | total_regret = 98.0000 | total_return = 22.0000
I0611 18:54:58.469627 140080572294976 terminal_logging.py:55] episode = 121 | episode_len = 9 | episode_return = 1.0000 | steps = 1089 | total_regret = 98.0000 | total_return = 23.0000
I0611 18:54:58.469627 140080572294976 terminal_logging.py:55] episode = 121 | episode_len = 9 | episode_return = 1.0000 | steps = 1089 | total_regret = 98.0000 | total_return = 23.0000
I0611 18:54:58.563158 140080572294976 terminal_logging.py:55] episode = 122 | episode_len = 9 | episode_return = 1.0000 | steps = 1098 | total_regret = 98.0000 | total_return = 24.0000
I0611 18:54:58.563158 140080572294976 terminal_logging.py:55] episode = 122 | episode_len = 9 | episode_return = 1.0000 | steps = 1098 | total_regret = 98.0000 | total_return = 24.0000
I0611 18:54:58.631031 140080572294976 terminal_logging.py:55] episode = 123 | episode_len = 9 | episode_return = 1.0000 | steps = 1107 | total_regret = 98.0000 | total_return = 25.0000
I0611 18:54:58.631031 140080572294976 terminal_logging.py:55] episode = 123 | episode_len = 9 | episode_return = 1.0000 | steps = 1107 | total_regret = 98.0000 | total_return = 25.0000
