setting ^dummy=dummy
setting ^_ignored=[]
I0611 12:35:04.855336 139897657034560 tpu_client.py:54] Starting the local TPU driver.
I0611 12:35:04.862223 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 12:35:04.862595 139897657034560 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Interpreter Host
I0611 12:35:04.866255 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 12:35:04.866482 139897657034560 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
I0611 12:35:07.143729 139897657034560 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 12:35:10.323706 139897657034560 terminal_logging.py:55] episode = 76 | episode_len = 9 | episode_return = 1.0000 | steps = 684 | total_regret = 106.0000 | total_return = -30.0000
I0611 12:35:10.353610 139897657034560 terminal_logging.py:55] episode = 77 | episode_len = 9 | episode_return = 1.0000 | steps = 693 | total_regret = 106.0000 | total_return = -29.0000
I0611 12:35:10.353610 139897657034560 terminal_logging.py:55] episode = 77 | episode_len = 9 | episode_return = 1.0000 | steps = 693 | total_regret = 106.0000 | total_return = -29.0000
I0611 12:35:10.387025 139897657034560 terminal_logging.py:55] episode = 78 | episode_len = 9 | episode_return = 1.0000 | steps = 702 | total_regret = 106.0000 | total_return = -28.0000
I0611 12:35:10.387025 139897657034560 terminal_logging.py:55] episode = 78 | episode_len = 9 | episode_return = 1.0000 | steps = 702 | total_regret = 106.0000 | total_return = -28.0000
I0611 12:35:10.422867 139897657034560 terminal_logging.py:55] episode = 79 | episode_len = 9 | episode_return = 1.0000 | steps = 711 | total_regret = 106.0000 | total_return = -27.0000
I0611 12:35:10.422867 139897657034560 terminal_logging.py:55] episode = 79 | episode_len = 9 | episode_return = 1.0000 | steps = 711 | total_regret = 106.0000 | total_return = -27.0000
I0611 12:35:10.475093 139897657034560 terminal_logging.py:55] episode = 80 | episode_len = 9 | episode_return = -1.0000 | steps = 720 | total_regret = 108.0000 | total_return = -28.0000
I0611 12:35:10.475093 139897657034560 terminal_logging.py:55] episode = 80 | episode_len = 9 | episode_return = -1.0000 | steps = 720 | total_regret = 108.0000 | total_return = -28.0000
I0611 12:35:10.509203 139897657034560 terminal_logging.py:55] episode = 81 | episode_len = 9 | episode_return = 1.0000 | steps = 729 | total_regret = 108.0000 | total_return = -27.0000
I0611 12:35:10.509203 139897657034560 terminal_logging.py:55] episode = 81 | episode_len = 9 | episode_return = 1.0000 | steps = 729 | total_regret = 108.0000 | total_return = -27.0000
I0611 12:35:10.538589 139897657034560 terminal_logging.py:55] episode = 82 | episode_len = 9 | episode_return = 1.0000 | steps = 738 | total_regret = 108.0000 | total_return = -26.0000
I0611 12:35:10.538589 139897657034560 terminal_logging.py:55] episode = 82 | episode_len = 9 | episode_return = 1.0000 | steps = 738 | total_regret = 108.0000 | total_return = -26.0000
I0611 12:35:10.567070 139897657034560 terminal_logging.py:55] episode = 83 | episode_len = 9 | episode_return = -1.0000 | steps = 747 | total_regret = 110.0000 | total_return = -27.0000
I0611 12:35:10.567070 139897657034560 terminal_logging.py:55] episode = 83 | episode_len = 9 | episode_return = -1.0000 | steps = 747 | total_regret = 110.0000 | total_return = -27.0000
I0611 12:35:10.596400 139897657034560 terminal_logging.py:55] episode = 84 | episode_len = 9 | episode_return = 1.0000 | steps = 756 | total_regret = 110.0000 | total_return = -26.0000
I0611 12:35:10.596400 139897657034560 terminal_logging.py:55] episode = 84 | episode_len = 9 | episode_return = 1.0000 | steps = 756 | total_regret = 110.0000 | total_return = -26.0000
I0611 12:35:10.628560 139897657034560 terminal_logging.py:55] episode = 85 | episode_len = 9 | episode_return = 1.0000 | steps = 765 | total_regret = 110.0000 | total_return = -25.0000
I0611 12:35:10.628560 139897657034560 terminal_logging.py:55] episode = 85 | episode_len = 9 | episode_return = 1.0000 | steps = 765 | total_regret = 110.0000 | total_return = -25.0000
I0611 12:35:10.657284 139897657034560 terminal_logging.py:55] episode = 86 | episode_len = 9 | episode_return = 1.0000 | steps = 774 | total_regret = 110.0000 | total_return = -24.0000
I0611 12:35:10.657284 139897657034560 terminal_logging.py:55] episode = 86 | episode_len = 9 | episode_return = 1.0000 | steps = 774 | total_regret = 110.0000 | total_return = -24.0000
I0611 12:35:10.691203 139897657034560 terminal_logging.py:55] episode = 87 | episode_len = 9 | episode_return = 1.0000 | steps = 783 | total_regret = 110.0000 | total_return = -23.0000
I0611 12:35:10.691203 139897657034560 terminal_logging.py:55] episode = 87 | episode_len = 9 | episode_return = 1.0000 | steps = 783 | total_regret = 110.0000 | total_return = -23.0000
I0611 12:35:10.738620 139897657034560 terminal_logging.py:55] episode = 88 | episode_len = 9 | episode_return = 1.0000 | steps = 792 | total_regret = 110.0000 | total_return = -22.0000
I0611 12:35:10.738620 139897657034560 terminal_logging.py:55] episode = 88 | episode_len = 9 | episode_return = 1.0000 | steps = 792 | total_regret = 110.0000 | total_return = -22.0000
I0611 12:35:10.788713 139897657034560 terminal_logging.py:55] episode = 89 | episode_len = 9 | episode_return = -1.0000 | steps = 801 | total_regret = 112.0000 | total_return = -23.0000
I0611 12:35:10.788713 139897657034560 terminal_logging.py:55] episode = 89 | episode_len = 9 | episode_return = -1.0000 | steps = 801 | total_regret = 112.0000 | total_return = -23.0000
I0611 12:35:10.833259 139897657034560 terminal_logging.py:55] episode = 90 | episode_len = 9 | episode_return = 1.0000 | steps = 810 | total_regret = 112.0000 | total_return = -22.0000
I0611 12:35:10.833259 139897657034560 terminal_logging.py:55] episode = 90 | episode_len = 9 | episode_return = 1.0000 | steps = 810 | total_regret = 112.0000 | total_return = -22.0000
I0611 12:35:10.950029 139897657034560 terminal_logging.py:55] episode = 91 | episode_len = 9 | episode_return = 1.0000 | steps = 819 | total_regret = 112.0000 | total_return = -21.0000
I0611 12:35:10.950029 139897657034560 terminal_logging.py:55] episode = 91 | episode_len = 9 | episode_return = 1.0000 | steps = 819 | total_regret = 112.0000 | total_return = -21.0000
I0611 12:35:11.171383 139897657034560 terminal_logging.py:55] episode = 92 | episode_len = 9 | episode_return = 1.0000 | steps = 828 | total_regret = 112.0000 | total_return = -20.0000
I0611 12:35:11.171383 139897657034560 terminal_logging.py:55] episode = 92 | episode_len = 9 | episode_return = 1.0000 | steps = 828 | total_regret = 112.0000 | total_return = -20.0000
I0611 12:35:11.219398 139897657034560 terminal_logging.py:55] episode = 93 | episode_len = 9 | episode_return = 1.0000 | steps = 837 | total_regret = 112.0000 | total_return = -19.0000
I0611 12:35:11.219398 139897657034560 terminal_logging.py:55] episode = 93 | episode_len = 9 | episode_return = 1.0000 | steps = 837 | total_regret = 112.0000 | total_return = -19.0000
I0611 12:35:11.265574 139897657034560 terminal_logging.py:55] episode = 94 | episode_len = 9 | episode_return = -1.0000 | steps = 846 | total_regret = 114.0000 | total_return = -20.0000
I0611 12:35:11.265574 139897657034560 terminal_logging.py:55] episode = 94 | episode_len = 9 | episode_return = -1.0000 | steps = 846 | total_regret = 114.0000 | total_return = -20.0000
I0611 12:35:11.307249 139897657034560 terminal_logging.py:55] episode = 95 | episode_len = 9 | episode_return = 1.0000 | steps = 855 | total_regret = 114.0000 | total_return = -19.0000
I0611 12:35:11.307249 139897657034560 terminal_logging.py:55] episode = 95 | episode_len = 9 | episode_return = 1.0000 | steps = 855 | total_regret = 114.0000 | total_return = -19.0000
I0611 12:35:11.351230 139897657034560 terminal_logging.py:55] episode = 96 | episode_len = 9 | episode_return = 1.0000 | steps = 864 | total_regret = 114.0000 | total_return = -18.0000
I0611 12:35:11.351230 139897657034560 terminal_logging.py:55] episode = 96 | episode_len = 9 | episode_return = 1.0000 | steps = 864 | total_regret = 114.0000 | total_return = -18.0000
I0611 12:35:11.398061 139897657034560 terminal_logging.py:55] episode = 97 | episode_len = 9 | episode_return = 1.0000 | steps = 873 | total_regret = 114.0000 | total_return = -17.0000
I0611 12:35:11.398061 139897657034560 terminal_logging.py:55] episode = 97 | episode_len = 9 | episode_return = 1.0000 | steps = 873 | total_regret = 114.0000 | total_return = -17.0000
I0611 12:35:11.433072 139897657034560 terminal_logging.py:55] episode = 98 | episode_len = 9 | episode_return = 1.0000 | steps = 882 | total_regret = 114.0000 | total_return = -16.0000
I0611 12:35:11.433072 139897657034560 terminal_logging.py:55] episode = 98 | episode_len = 9 | episode_return = 1.0000 | steps = 882 | total_regret = 114.0000 | total_return = -16.0000
I0611 12:35:11.470947 139897657034560 terminal_logging.py:55] episode = 99 | episode_len = 9 | episode_return = 1.0000 | steps = 891 | total_regret = 114.0000 | total_return = -15.0000
I0611 12:35:11.470947 139897657034560 terminal_logging.py:55] episode = 99 | episode_len = 9 | episode_return = 1.0000 | steps = 891 | total_regret = 114.0000 | total_return = -15.0000
I0611 12:35:11.513885 139897657034560 terminal_logging.py:55] episode = 100 | episode_len = 9 | episode_return = -1.0000 | steps = 900 | total_regret = 116.0000 | total_return = -16.0000
I0611 12:35:11.513885 139897657034560 terminal_logging.py:55] episode = 100 | episode_len = 9 | episode_return = -1.0000 | steps = 900 | total_regret = 116.0000 | total_return = -16.0000
I0611 12:35:11.555495 139897657034560 terminal_logging.py:55] episode = 101 | episode_len = 9 | episode_return = -1.0000 | steps = 909 | total_regret = 118.0000 | total_return = -17.0000
I0611 12:35:11.555495 139897657034560 terminal_logging.py:55] episode = 101 | episode_len = 9 | episode_return = -1.0000 | steps = 909 | total_regret = 118.0000 | total_return = -17.0000
I0611 12:35:11.591150 139897657034560 terminal_logging.py:55] episode = 102 | episode_len = 9 | episode_return = 1.0000 | steps = 918 | total_regret = 118.0000 | total_return = -16.0000
I0611 12:35:11.591150 139897657034560 terminal_logging.py:55] episode = 102 | episode_len = 9 | episode_return = 1.0000 | steps = 918 | total_regret = 118.0000 | total_return = -16.0000
I0611 12:35:11.629256 139897657034560 terminal_logging.py:55] episode = 103 | episode_len = 9 | episode_return = 1.0000 | steps = 927 | total_regret = 118.0000 | total_return = -15.0000
I0611 12:35:11.629256 139897657034560 terminal_logging.py:55] episode = 103 | episode_len = 9 | episode_return = 1.0000 | steps = 927 | total_regret = 118.0000 | total_return = -15.0000
I0611 12:35:11.685712 139897657034560 terminal_logging.py:55] episode = 104 | episode_len = 9 | episode_return = 1.0000 | steps = 936 | total_regret = 118.0000 | total_return = -14.0000
I0611 12:35:11.685712 139897657034560 terminal_logging.py:55] episode = 104 | episode_len = 9 | episode_return = 1.0000 | steps = 936 | total_regret = 118.0000 | total_return = -14.0000
I0611 12:35:11.714386 139897657034560 terminal_logging.py:55] episode = 105 | episode_len = 9 | episode_return = 1.0000 | steps = 945 | total_regret = 118.0000 | total_return = -13.0000
I0611 12:35:11.714386 139897657034560 terminal_logging.py:55] episode = 105 | episode_len = 9 | episode_return = 1.0000 | steps = 945 | total_regret = 118.0000 | total_return = -13.0000
I0611 12:35:11.741866 139897657034560 terminal_logging.py:55] episode = 106 | episode_len = 9 | episode_return = 1.0000 | steps = 954 | total_regret = 118.0000 | total_return = -12.0000
I0611 12:35:11.741866 139897657034560 terminal_logging.py:55] episode = 106 | episode_len = 9 | episode_return = 1.0000 | steps = 954 | total_regret = 118.0000 | total_return = -12.0000
I0611 12:35:11.767132 139897657034560 terminal_logging.py:55] episode = 107 | episode_len = 9 | episode_return = 1.0000 | steps = 963 | total_regret = 118.0000 | total_return = -11.0000
I0611 12:35:11.767132 139897657034560 terminal_logging.py:55] episode = 107 | episode_len = 9 | episode_return = 1.0000 | steps = 963 | total_regret = 118.0000 | total_return = -11.0000
I0611 12:35:11.795979 139897657034560 terminal_logging.py:55] episode = 108 | episode_len = 9 | episode_return = 1.0000 | steps = 972 | total_regret = 118.0000 | total_return = -10.0000
I0611 12:35:11.795979 139897657034560 terminal_logging.py:55] episode = 108 | episode_len = 9 | episode_return = 1.0000 | steps = 972 | total_regret = 118.0000 | total_return = -10.0000
I0611 12:35:11.824757 139897657034560 terminal_logging.py:55] episode = 109 | episode_len = 9 | episode_return = 1.0000 | steps = 981 | total_regret = 118.0000 | total_return = -9.0000
I0611 12:35:11.824757 139897657034560 terminal_logging.py:55] episode = 109 | episode_len = 9 | episode_return = 1.0000 | steps = 981 | total_regret = 118.0000 | total_return = -9.0000
I0611 12:35:11.861150 139897657034560 terminal_logging.py:55] episode = 110 | episode_len = 9 | episode_return = 1.0000 | steps = 990 | total_regret = 118.0000 | total_return = -8.0000
I0611 12:35:11.861150 139897657034560 terminal_logging.py:55] episode = 110 | episode_len = 9 | episode_return = 1.0000 | steps = 990 | total_regret = 118.0000 | total_return = -8.0000
I0611 12:35:11.893505 139897657034560 terminal_logging.py:55] episode = 111 | episode_len = 9 | episode_return = 1.0000 | steps = 999 | total_regret = 118.0000 | total_return = -7.0000
I0611 12:35:11.893505 139897657034560 terminal_logging.py:55] episode = 111 | episode_len = 9 | episode_return = 1.0000 | steps = 999 | total_regret = 118.0000 | total_return = -7.0000
I0611 12:35:11.928323 139897657034560 terminal_logging.py:55] episode = 112 | episode_len = 9 | episode_return = 1.0000 | steps = 1008 | total_regret = 118.0000 | total_return = -6.0000
I0611 12:35:11.928323 139897657034560 terminal_logging.py:55] episode = 112 | episode_len = 9 | episode_return = 1.0000 | steps = 1008 | total_regret = 118.0000 | total_return = -6.0000
I0611 12:35:11.959541 139897657034560 terminal_logging.py:55] episode = 113 | episode_len = 9 | episode_return = 1.0000 | steps = 1017 | total_regret = 118.0000 | total_return = -5.0000
I0611 12:35:11.959541 139897657034560 terminal_logging.py:55] episode = 113 | episode_len = 9 | episode_return = 1.0000 | steps = 1017 | total_regret = 118.0000 | total_return = -5.0000
I0611 12:35:11.991900 139897657034560 terminal_logging.py:55] episode = 114 | episode_len = 9 | episode_return = 1.0000 | steps = 1026 | total_regret = 118.0000 | total_return = -4.0000
I0611 12:35:11.991900 139897657034560 terminal_logging.py:55] episode = 114 | episode_len = 9 | episode_return = 1.0000 | steps = 1026 | total_regret = 118.0000 | total_return = -4.0000
I0611 12:35:12.024211 139897657034560 terminal_logging.py:55] episode = 115 | episode_len = 9 | episode_return = -1.0000 | steps = 1035 | total_regret = 120.0000 | total_return = -5.0000
I0611 12:35:12.024211 139897657034560 terminal_logging.py:55] episode = 115 | episode_len = 9 | episode_return = -1.0000 | steps = 1035 | total_regret = 120.0000 | total_return = -5.0000
I0611 12:35:12.052191 139897657034560 terminal_logging.py:55] episode = 116 | episode_len = 9 | episode_return = 1.0000 | steps = 1044 | total_regret = 120.0000 | total_return = -4.0000
I0611 12:35:12.052191 139897657034560 terminal_logging.py:55] episode = 116 | episode_len = 9 | episode_return = 1.0000 | steps = 1044 | total_regret = 120.0000 | total_return = -4.0000
I0611 12:35:12.080043 139897657034560 terminal_logging.py:55] episode = 117 | episode_len = 9 | episode_return = 1.0000 | steps = 1053 | total_regret = 120.0000 | total_return = -3.0000
I0611 12:35:12.080043 139897657034560 terminal_logging.py:55] episode = 117 | episode_len = 9 | episode_return = 1.0000 | steps = 1053 | total_regret = 120.0000 | total_return = -3.0000
I0611 12:35:12.109220 139897657034560 terminal_logging.py:55] episode = 118 | episode_len = 9 | episode_return = 1.0000 | steps = 1062 | total_regret = 120.0000 | total_return = -2.0000
I0611 12:35:12.109220 139897657034560 terminal_logging.py:55] episode = 118 | episode_len = 9 | episode_return = 1.0000 | steps = 1062 | total_regret = 120.0000 | total_return = -2.0000
I0611 12:35:12.144672 139897657034560 terminal_logging.py:55] episode = 119 | episode_len = 9 | episode_return = 1.0000 | steps = 1071 | total_regret = 120.0000 | total_return = -1.0000
I0611 12:35:12.144672 139897657034560 terminal_logging.py:55] episode = 119 | episode_len = 9 | episode_return = 1.0000 | steps = 1071 | total_regret = 120.0000 | total_return = -1.0000
I0611 12:35:12.197838 139897657034560 terminal_logging.py:55] episode = 120 | episode_len = 9 | episode_return = -1.0000 | steps = 1080 | total_regret = 122.0000 | total_return = -2.0000
I0611 12:35:12.197838 139897657034560 terminal_logging.py:55] episode = 120 | episode_len = 9 | episode_return = -1.0000 | steps = 1080 | total_regret = 122.0000 | total_return = -2.0000
I0611 12:35:12.234095 139897657034560 terminal_logging.py:55] episode = 121 | episode_len = 9 | episode_return = 1.0000 | steps = 1089 | total_regret = 122.0000 | total_return = -1.0000
I0611 12:35:12.234095 139897657034560 terminal_logging.py:55] episode = 121 | episode_len = 9 | episode_return = 1.0000 | steps = 1089 | total_regret = 122.0000 | total_return = -1.0000
I0611 12:35:12.263271 139897657034560 terminal_logging.py:55] episode = 122 | episode_len = 9 | episode_return = 1.0000 | steps = 1098 | total_regret = 122.0000 | total_return = 0.0000
I0611 12:35:12.263271 139897657034560 terminal_logging.py:55] episode = 122 | episode_len = 9 | episode_return = 1.0000 | steps = 1098 | total_regret = 122.0000 | total_return = 0.0000
